ID,대출등급
TEST_40302,2
TEST_40303,1
TEST_40304,4
TEST_40305,0
TEST_40306,0
TEST_40307,1
TEST_40308,4
TEST_40309,2
TEST_40310,2
TEST_40311,2
TEST_40312,1
TEST_40313,2
TEST_40314,3
TEST_40315,0
TEST_40316,2
TEST_40317,0
TEST_40318,0
TEST_40319,2
TEST_40320,2
TEST_40321,4
TEST_40322,3
TEST_40323,1
TEST_40324,2
TEST_40325,2
TEST_40326,1
TEST_40327,0
TEST_40328,2
TEST_40329,2
TEST_40330,2
TEST_40331,0
TEST_40332,3
TEST_40333,0
TEST_40334,2
TEST_40335,3
TEST_40336,2
TEST_40337,3
TEST_40338,1
TEST_40339,2
TEST_40340,2
TEST_40341,0
TEST_40342,2
TEST_40343,0
TEST_40344,2
TEST_40345,2
TEST_40346,3
TEST_40347,1
TEST_40348,1
TEST_40349,3
TEST_40350,0
TEST_40351,1
TEST_40352,2
TEST_40353,1
TEST_40354,0
TEST_40355,1
TEST_40356,1
TEST_40357,2
TEST_40358,1
TEST_40359,2
TEST_40360,2
TEST_40361,3
TEST_40362,2
TEST_40363,3
TEST_40364,2
TEST_40365,3
TEST_40366,4
TEST_40367,1
TEST_40368,4
TEST_40369,4
TEST_40370,1
TEST_40371,2
TEST_40372,0
TEST_40373,1
TEST_40374,1
TEST_40375,0
TEST_40376,1
TEST_40377,0
TEST_40378,1
TEST_40379,1
TEST_40380,3
TEST_40381,2
TEST_40382,1
TEST_40383,2
TEST_40384,0
TEST_40385,0
TEST_40386,2
TEST_40387,0
TEST_40388,1
TEST_40389,0
TEST_40390,3
TEST_40391,0
TEST_40392,0
TEST_40393,1
TEST_40394,4
TEST_40395,1
TEST_40396,2
TEST_40397,2
TEST_40398,2
TEST_40399,0
TEST_40400,1
TEST_40401,0
TEST_40402,3
TEST_40403,0
TEST_40404,2
TEST_40405,3
TEST_40406,4
TEST_40407,2
TEST_40408,3
TEST_40409,1
TEST_40410,2
TEST_40411,0
TEST_40412,1
TEST_40413,2
TEST_40414,0
TEST_40415,1
TEST_40416,3
TEST_40417,4
TEST_40418,1
TEST_40419,1
TEST_40420,2
TEST_40421,2
TEST_40422,2
TEST_40423,2
TEST_40424,2
TEST_40425,2
TEST_40426,0
TEST_40427,2
TEST_40428,1
TEST_40429,2
TEST_40430,0
TEST_40431,1
TEST_40432,1
TEST_40433,2
TEST_40434,2
TEST_40435,0
TEST_40436,4
TEST_40437,2
TEST_40438,2
TEST_40439,3
TEST_40440,4
TEST_40441,3
TEST_40442,2
TEST_40443,1
TEST_40444,2
TEST_40445,3
TEST_40446,2
TEST_40447,0
TEST_40448,0
TEST_40449,4
TEST_40450,2
TEST_40451,0
TEST_40452,1
TEST_40453,4
TEST_40454,2
TEST_40455,3
TEST_40456,2
TEST_40457,1
TEST_40458,2
TEST_40459,1
TEST_40460,2
TEST_40461,1
TEST_40462,3
TEST_40463,1
TEST_40464,0
TEST_40465,1
TEST_40466,2
TEST_40467,2
TEST_40468,2
TEST_40469,2
TEST_40470,3
TEST_40471,2
TEST_40472,2
TEST_40473,1
TEST_40474,2
TEST_40475,1
TEST_40476,3
TEST_40477,2
TEST_40478,4
TEST_40479,3
TEST_40480,0
TEST_40481,1
TEST_40482,1
TEST_40483,1
TEST_40484,3
TEST_40485,3
TEST_40486,1
TEST_40487,1
TEST_40488,2
TEST_40489,3
TEST_40490,2
TEST_40491,3
TEST_40492,0
TEST_40493,1
TEST_40494,2
TEST_40495,3
TEST_40496,2
TEST_40497,3
TEST_40498,2
TEST_40499,2
TEST_40500,3
TEST_40501,3
TEST_40502,1
TEST_40503,4
TEST_40504,4
TEST_40505,5
TEST_40506,2
TEST_40507,2
TEST_40508,2
TEST_40509,3
TEST_40510,3
TEST_40511,0
TEST_40512,2
TEST_40513,1
TEST_40514,4
TEST_40515,3
TEST_40516,0
TEST_40517,2
TEST_40518,2
TEST_40519,3
TEST_40520,2
TEST_40521,2
TEST_40522,1
TEST_40523,1
TEST_40524,1
TEST_40525,3
TEST_40526,3
TEST_40527,1
TEST_40528,1
TEST_40529,1
TEST_40530,2
TEST_40531,1
TEST_40532,3
TEST_40533,1
TEST_40534,0
TEST_40535,5
TEST_40536,3
TEST_40537,0
TEST_40538,2
TEST_40539,5
TEST_40540,0
TEST_40541,3
TEST_40542,3
TEST_40543,0
TEST_40544,2
TEST_40545,3
TEST_40546,2
TEST_40547,4
TEST_40548,3
TEST_40549,1
TEST_40550,0
TEST_40551,3
TEST_40552,1
TEST_40553,2
TEST_40554,5
TEST_40555,2
TEST_40556,2
TEST_40557,1
TEST_40558,1
TEST_40559,2
TEST_40560,2
TEST_40561,1
TEST_40562,1
TEST_40563,0
TEST_40564,1
TEST_40565,2
TEST_40566,1
TEST_40567,0
TEST_40568,2
TEST_40569,1
TEST_40570,2
TEST_40571,0
TEST_40572,4
TEST_40573,4
TEST_40574,2
TEST_40575,2
TEST_40576,2
TEST_40577,4
TEST_40578,4
TEST_40579,2
TEST_40580,2
TEST_40581,4
TEST_40582,2
TEST_40583,2
TEST_40584,2
TEST_40585,4
TEST_40586,3
TEST_40587,1
TEST_40588,0
TEST_40589,2
TEST_40590,2
TEST_40591,1
TEST_40592,4
TEST_40593,0
TEST_40594,1
TEST_40595,1
TEST_40596,0
TEST_40597,1
TEST_40598,1
TEST_40599,0
TEST_40600,0
TEST_40601,1
TEST_40602,1
TEST_40603,1
TEST_40604,2
TEST_40605,0
TEST_40606,0
TEST_40607,1
TEST_40608,2
TEST_40609,1
TEST_40610,0
TEST_40611,1
TEST_40612,3
TEST_40613,2
TEST_40614,2
TEST_40615,2
TEST_40616,1
TEST_40617,1
TEST_40618,2
TEST_40619,2
TEST_40620,2
TEST_40621,2
TEST_40622,1
TEST_40623,1
TEST_40624,1
TEST_40625,3
TEST_40626,3
TEST_40627,2
TEST_40628,2
TEST_40629,2
TEST_40630,1
TEST_40631,2
TEST_40632,1
TEST_40633,4
TEST_40634,2
TEST_40635,3
TEST_40636,1
TEST_40637,2
TEST_40638,2
TEST_40639,1
TEST_40640,2
TEST_40641,1
TEST_40642,4
TEST_40643,2
TEST_40644,3
TEST_40645,0
TEST_40646,2
TEST_40647,2
TEST_40648,1
TEST_40649,3
TEST_40650,3
TEST_40651,2
TEST_40652,3
TEST_40653,2
TEST_40654,0
TEST_40655,2
TEST_40656,2
TEST_40657,0
TEST_40658,1
TEST_40659,1
TEST_40660,4
TEST_40661,3
TEST_40662,2
TEST_40663,1
TEST_40664,5
TEST_40665,1
TEST_40666,0
TEST_40667,1
TEST_40668,5
TEST_40669,3
TEST_40670,3
TEST_40671,1
TEST_40672,2
TEST_40673,4
TEST_40674,1
TEST_40675,2
TEST_40676,0
TEST_40677,1
TEST_40678,0
TEST_40679,1
TEST_40680,2
TEST_40681,2
TEST_40682,1
TEST_40683,0
TEST_40684,0
TEST_40685,1
TEST_40686,0
TEST_40687,1
TEST_40688,1
TEST_40689,0
TEST_40690,4
TEST_40691,1
TEST_40692,2
TEST_40693,0
TEST_40694,1
TEST_40695,3
TEST_40696,2
TEST_40697,2
TEST_40698,2
TEST_40699,1
TEST_40700,0
TEST_40701,2
TEST_40702,1
TEST_40703,1
TEST_40704,2
TEST_40705,1
TEST_40706,1
TEST_40707,2
TEST_40708,0
TEST_40709,3
TEST_40710,0
TEST_40711,4
TEST_40712,3
TEST_40713,1
TEST_40714,1
TEST_40715,4
TEST_40716,0
TEST_40717,2
TEST_40718,1
TEST_40719,2
TEST_40720,4
TEST_40721,1
TEST_40722,1
TEST_40723,1
TEST_40724,0
TEST_40725,0
TEST_40726,2
TEST_40727,1
TEST_40728,1
TEST_40729,4
TEST_40730,1
TEST_40731,3
TEST_40732,0
TEST_40733,0
TEST_40734,0
TEST_40735,3
TEST_40736,1
TEST_40737,3
TEST_40738,0
TEST_40739,4
TEST_40740,3
TEST_40741,4
TEST_40742,1
TEST_40743,1
TEST_40744,1
TEST_40745,1
TEST_40746,2
TEST_40747,0
TEST_40748,0
TEST_40749,2
TEST_40750,0
TEST_40751,2
TEST_40752,1
TEST_40753,1
TEST_40754,3
TEST_40755,2
TEST_40756,0
TEST_40757,1
TEST_40758,1
TEST_40759,0
TEST_40760,1
TEST_40761,2
TEST_40762,1
TEST_40763,1
TEST_40764,1
TEST_40765,1
TEST_40766,1
TEST_40767,2
TEST_40768,2
TEST_40769,1
TEST_40770,3
TEST_40771,0
TEST_40772,0
TEST_40773,1
TEST_40774,3
TEST_40775,2
TEST_40776,2
TEST_40777,2
TEST_40778,3
TEST_40779,0
TEST_40780,1
TEST_40781,2
TEST_40782,1
TEST_40783,0
TEST_40784,0
TEST_40785,1
TEST_40786,2
TEST_40787,4
TEST_40788,3
TEST_40789,1
TEST_40790,0
TEST_40791,1
TEST_40792,2
TEST_40793,1
TEST_40794,2
TEST_40795,2
TEST_40796,1
TEST_40797,2
TEST_40798,2
TEST_40799,2
TEST_40800,1
TEST_40801,1
TEST_40802,1
TEST_40803,2
TEST_40804,3
TEST_40805,1
TEST_40806,2
TEST_40807,4
TEST_40808,1
TEST_40809,1
TEST_40810,3
TEST_40811,2
TEST_40812,1
TEST_40813,0
TEST_40814,3
TEST_40815,3
TEST_40816,3
TEST_40817,1
TEST_40818,3
TEST_40819,2
TEST_40820,2
TEST_40821,1
TEST_40822,0
TEST_40823,2
TEST_40824,1
TEST_40825,0
TEST_40826,4
TEST_40827,1
TEST_40828,1
TEST_40829,2
TEST_40830,2
TEST_40831,1
TEST_40832,2
TEST_40833,2
TEST_40834,1
TEST_40835,1
TEST_40836,3
TEST_40837,3
TEST_40838,2
TEST_40839,2
TEST_40840,3
TEST_40841,1
TEST_40842,2
TEST_40843,1
TEST_40844,0
TEST_40845,3
TEST_40846,1
TEST_40847,0
TEST_40848,2
TEST_40849,1
TEST_40850,1
TEST_40851,3
TEST_40852,1
TEST_40853,3
TEST_40854,1
TEST_40855,4
TEST_40856,2
TEST_40857,1
TEST_40858,0
TEST_40859,3
TEST_40860,2
TEST_40861,2
TEST_40862,2
TEST_40863,2
TEST_40864,3
TEST_40865,1
TEST_40866,3
TEST_40867,1
TEST_40868,2
TEST_40869,1
TEST_40870,2
TEST_40871,3
TEST_40872,0
TEST_40873,3
TEST_40874,0
TEST_40875,2
TEST_40876,5
TEST_40877,1
TEST_40878,0
TEST_40879,2
TEST_40880,1
TEST_40881,0
TEST_40882,1
TEST_40883,2
TEST_40884,0
TEST_40885,1
TEST_40886,2
TEST_40887,2
TEST_40888,2
TEST_40889,2
TEST_40890,1
TEST_40891,1
TEST_40892,0
TEST_40893,1
TEST_40894,0
TEST_40895,1
TEST_40896,3
TEST_40897,3
TEST_40898,1
TEST_40899,0
TEST_40900,0
TEST_40901,1
TEST_40902,3
TEST_40903,1
TEST_40904,0
TEST_40905,1
TEST_40906,4
TEST_40907,5
TEST_40908,1
TEST_40909,0
TEST_40910,3
TEST_40911,3
TEST_40912,1
TEST_40913,2
TEST_40914,0
TEST_40915,3
TEST_40916,3
TEST_40917,2
TEST_40918,1
TEST_40919,2
TEST_40920,2
TEST_40921,0
TEST_40922,1
TEST_40923,3
TEST_40924,1
TEST_40925,3
TEST_40926,1
TEST_40927,0
TEST_40928,1
TEST_40929,0
TEST_40930,2
TEST_40931,1
TEST_40932,1
TEST_40933,1
TEST_40934,3
TEST_40935,1
TEST_40936,1
TEST_40937,1
TEST_40938,0
TEST_40939,3
TEST_40940,1
TEST_40941,0
TEST_40942,0
TEST_40943,1
TEST_40944,3
TEST_40945,1
TEST_40946,4
TEST_40947,2
TEST_40948,2
TEST_40949,2
TEST_40950,4
TEST_40951,0
TEST_40952,1
TEST_40953,3
TEST_40954,4
TEST_40955,1
TEST_40956,2
TEST_40957,1
TEST_40958,0
TEST_40959,1
TEST_40960,1
TEST_40961,4
TEST_40962,1
TEST_40963,1
TEST_40964,1
TEST_40965,2
TEST_40966,1
TEST_40967,2
TEST_40968,3
TEST_40969,4
TEST_40970,4
TEST_40971,2
TEST_40972,1
TEST_40973,2
TEST_40974,2
TEST_40975,1
TEST_40976,1
TEST_40977,2
TEST_40978,1
TEST_40979,2
TEST_40980,2
TEST_40981,0
TEST_40982,4
TEST_40983,0
TEST_40984,2
TEST_40985,0
TEST_40986,2
TEST_40987,4
TEST_40988,4
TEST_40989,1
TEST_40990,2
TEST_40991,1
TEST_40992,1
TEST_40993,1
TEST_40994,1
TEST_40995,1
TEST_40996,2
TEST_40997,1
TEST_40998,3
TEST_40999,0
TEST_41000,1
TEST_41001,4
TEST_41002,2
TEST_41003,3
TEST_41004,1
TEST_41005,2
TEST_41006,1
TEST_41007,1
TEST_41008,1
TEST_41009,3
TEST_41010,3
TEST_41011,3
TEST_41012,1
TEST_41013,0
TEST_41014,1
TEST_41015,2
TEST_41016,2
TEST_41017,1
TEST_41018,0
TEST_41019,0
TEST_41020,6
TEST_41021,2
TEST_41022,2
TEST_41023,0
TEST_41024,0
TEST_41025,1
TEST_41026,3
TEST_41027,1
TEST_41028,1
TEST_41029,0
TEST_41030,3
TEST_41031,3
TEST_41032,2
TEST_41033,2
TEST_41034,3
TEST_41035,1
TEST_41036,2
TEST_41037,3
TEST_41038,0
TEST_41039,1
TEST_41040,3
TEST_41041,0
TEST_41042,2
TEST_41043,1
TEST_41044,3
TEST_41045,1
TEST_41046,1
TEST_41047,2
TEST_41048,4
TEST_41049,0
TEST_41050,2
TEST_41051,2
TEST_41052,2
TEST_41053,3
TEST_41054,1
TEST_41055,2
TEST_41056,1
TEST_41057,2
TEST_41058,3
TEST_41059,1
TEST_41060,2
TEST_41061,0
TEST_41062,2
TEST_41063,2
TEST_41064,2
TEST_41065,2
TEST_41066,1
TEST_41067,3
TEST_41068,1
TEST_41069,1
TEST_41070,3
TEST_41071,3
TEST_41072,2
TEST_41073,1
TEST_41074,4
TEST_41075,2
TEST_41076,1
TEST_41077,3
TEST_41078,1
TEST_41079,3
TEST_41080,4
TEST_41081,4
TEST_41082,4
TEST_41083,1
TEST_41084,0
TEST_41085,0
TEST_41086,0
TEST_41087,0
TEST_41088,0
TEST_41089,2
TEST_41090,2
TEST_41091,2
TEST_41092,2
TEST_41093,1
TEST_41094,3
TEST_41095,0
TEST_41096,4
TEST_41097,1
TEST_41098,0
TEST_41099,0
TEST_41100,1
TEST_41101,2
TEST_41102,1
TEST_41103,2
TEST_41104,3
TEST_41105,1
TEST_41106,0
TEST_41107,3
TEST_41108,2
TEST_41109,0
TEST_41110,1
TEST_41111,0
TEST_41112,2
TEST_41113,2
TEST_41114,2
TEST_41115,2
TEST_41116,3
TEST_41117,3
TEST_41118,4
TEST_41119,1
TEST_41120,2
TEST_41121,1
TEST_41122,3
TEST_41123,4
TEST_41124,1
TEST_41125,2
TEST_41126,2
TEST_41127,3
TEST_41128,1
TEST_41129,4
TEST_41130,1
TEST_41131,2
TEST_41132,1
TEST_41133,0
TEST_41134,0
TEST_41135,1
TEST_41136,4
TEST_41137,3
TEST_41138,0
TEST_41139,2
TEST_41140,2
TEST_41141,0
TEST_41142,3
TEST_41143,3
TEST_41144,0
TEST_41145,2
TEST_41146,1
TEST_41147,3
TEST_41148,2
TEST_41149,4
TEST_41150,0
TEST_41151,2
TEST_41152,2
TEST_41153,4
TEST_41154,1
TEST_41155,2
TEST_41156,0
TEST_41157,3
TEST_41158,1
TEST_41159,5
TEST_41160,1
TEST_41161,1
TEST_41162,0
TEST_41163,4
TEST_41164,2
TEST_41165,3
TEST_41166,0
TEST_41167,1
TEST_41168,0
TEST_41169,3
TEST_41170,1
TEST_41171,2
TEST_41172,2
TEST_41173,0
TEST_41174,1
TEST_41175,2
TEST_41176,1
TEST_41177,2
TEST_41178,3
TEST_41179,1
TEST_41180,2
TEST_41181,5
TEST_41182,2
TEST_41183,0
TEST_41184,2
TEST_41185,3
TEST_41186,2
TEST_41187,0
TEST_41188,0
TEST_41189,2
TEST_41190,1
TEST_41191,2
TEST_41192,0
TEST_41193,1
TEST_41194,3
TEST_41195,1
TEST_41196,1
TEST_41197,2
TEST_41198,1
TEST_41199,3
TEST_41200,4
TEST_41201,0
TEST_41202,1
TEST_41203,0
TEST_41204,2
TEST_41205,2
TEST_41206,1
TEST_41207,5
TEST_41208,0
TEST_41209,0
TEST_41210,3
TEST_41211,2
TEST_41212,1
TEST_41213,2
TEST_41214,1
TEST_41215,1
TEST_41216,5
TEST_41217,0
TEST_41218,1
TEST_41219,0
TEST_41220,0
TEST_41221,2
TEST_41222,3
TEST_41223,2
TEST_41224,2
TEST_41225,5
TEST_41226,4
TEST_41227,1
TEST_41228,4
TEST_41229,3
TEST_41230,2
TEST_41231,1
TEST_41232,3
TEST_41233,3
TEST_41234,1
TEST_41235,4
TEST_41236,1
TEST_41237,1
TEST_41238,2
TEST_41239,2
TEST_41240,0
TEST_41241,0
TEST_41242,2
TEST_41243,1
TEST_41244,3
TEST_41245,0
TEST_41246,5
TEST_41247,0
TEST_41248,0
TEST_41249,0
TEST_41250,2
TEST_41251,1
TEST_41252,0
TEST_41253,2
TEST_41254,2
TEST_41255,4
TEST_41256,0
TEST_41257,1
TEST_41258,2
TEST_41259,1
TEST_41260,2
TEST_41261,0
TEST_41262,3
TEST_41263,2
TEST_41264,3
TEST_41265,3
TEST_41266,5
TEST_41267,1
TEST_41268,1
TEST_41269,0
TEST_41270,1
TEST_41271,2
TEST_41272,0
TEST_41273,1
TEST_41274,0
TEST_41275,2
TEST_41276,1
TEST_41277,0
TEST_41278,0
TEST_41279,1
TEST_41280,1
TEST_41281,1
TEST_41282,0
TEST_41283,6
TEST_41284,2
TEST_41285,1
TEST_41286,1
TEST_41287,1
TEST_41288,4
TEST_41289,3
TEST_41290,5
TEST_41291,2
TEST_41292,0
TEST_41293,5
TEST_41294,3
TEST_41295,1
TEST_41296,3
TEST_41297,2
TEST_41298,3
TEST_41299,1
TEST_41300,1
TEST_41301,0
TEST_41302,2
TEST_41303,2
TEST_41304,2
TEST_41305,1
TEST_41306,0
TEST_41307,2
TEST_41308,1
TEST_41309,1
TEST_41310,0
TEST_41311,1
TEST_41312,3
TEST_41313,3
TEST_41314,2
TEST_41315,2
TEST_41316,5
TEST_41317,2
TEST_41318,0
TEST_41319,2
TEST_41320,1
TEST_41321,0
TEST_41322,0
TEST_41323,3
TEST_41324,0
TEST_41325,1
TEST_41326,1
TEST_41327,1
TEST_41328,1
TEST_41329,2
TEST_41330,1
TEST_41331,0
TEST_41332,2
TEST_41333,0
TEST_41334,2
TEST_41335,1
TEST_41336,3
TEST_41337,3
TEST_41338,5
TEST_41339,2
TEST_41340,2
TEST_41341,1
TEST_41342,2
TEST_41343,3
TEST_41344,1
TEST_41345,0
TEST_41346,3
TEST_41347,2
TEST_41348,1
TEST_41349,1
TEST_41350,2
TEST_41351,2
TEST_41352,2
TEST_41353,0
TEST_41354,0
TEST_41355,0
TEST_41356,1
TEST_41357,1
TEST_41358,0
TEST_41359,1
TEST_41360,4
TEST_41361,0
TEST_41362,3
TEST_41363,1
TEST_41364,1
TEST_41365,2
TEST_41366,2
TEST_41367,1
TEST_41368,2
TEST_41369,4
TEST_41370,1
TEST_41371,0
TEST_41372,1
TEST_41373,4
TEST_41374,2
TEST_41375,1
TEST_41376,1
TEST_41377,5
TEST_41378,3
TEST_41379,3
TEST_41380,0
TEST_41381,3
TEST_41382,2
TEST_41383,0
TEST_41384,2
TEST_41385,3
TEST_41386,0
TEST_41387,0
TEST_41388,0
TEST_41389,1
TEST_41390,3
TEST_41391,2
TEST_41392,4
TEST_41393,4
TEST_41394,2
TEST_41395,2
TEST_41396,3
TEST_41397,1
TEST_41398,1
TEST_41399,1
TEST_41400,1
TEST_41401,2
TEST_41402,0
TEST_41403,2
TEST_41404,1
TEST_41405,1
TEST_41406,3
TEST_41407,3
TEST_41408,3
TEST_41409,2
TEST_41410,1
TEST_41411,2
TEST_41412,0
TEST_41413,0
TEST_41414,1
TEST_41415,1
TEST_41416,1
TEST_41417,1
TEST_41418,1
TEST_41419,4
TEST_41420,0
TEST_41421,1
TEST_41422,0
TEST_41423,1
TEST_41424,2
TEST_41425,6
TEST_41426,1
TEST_41427,2
TEST_41428,2
TEST_41429,2
TEST_41430,1
TEST_41431,1
TEST_41432,4
TEST_41433,3
TEST_41434,2
TEST_41435,0
TEST_41436,3
TEST_41437,4
TEST_41438,2
TEST_41439,3
TEST_41440,2
TEST_41441,1
TEST_41442,1
TEST_41443,1
TEST_41444,2
TEST_41445,2
TEST_41446,0
TEST_41447,2
TEST_41448,1
TEST_41449,1
TEST_41450,4
TEST_41451,2
TEST_41452,0
TEST_41453,1
TEST_41454,1
TEST_41455,0
TEST_41456,1
TEST_41457,3
TEST_41458,3
TEST_41459,1
TEST_41460,4
TEST_41461,2
TEST_41462,3
TEST_41463,0
TEST_41464,3
TEST_41465,4
TEST_41466,2
TEST_41467,1
TEST_41468,3
TEST_41469,2
TEST_41470,2
TEST_41471,3
TEST_41472,1
TEST_41473,0
TEST_41474,1
TEST_41475,1
TEST_41476,1
TEST_41477,1
TEST_41478,0
TEST_41479,3
TEST_41480,2
TEST_41481,0
TEST_41482,1
TEST_41483,1
TEST_41484,0
TEST_41485,1
TEST_41486,0
TEST_41487,2
TEST_41488,2
TEST_41489,1
TEST_41490,5
TEST_41491,3
TEST_41492,1
TEST_41493,3
TEST_41494,1
TEST_41495,4
TEST_41496,1
TEST_41497,0
TEST_41498,0
TEST_41499,0
TEST_41500,1
TEST_41501,2
TEST_41502,1
TEST_41503,1
TEST_41504,0
TEST_41505,1
TEST_41506,3
TEST_41507,1
TEST_41508,1
TEST_41509,3
TEST_41510,2
TEST_41511,2
TEST_41512,1
TEST_41513,0
TEST_41514,0
TEST_41515,2
TEST_41516,1
TEST_41517,1
TEST_41518,1
TEST_41519,3
TEST_41520,2
TEST_41521,1
TEST_41522,4
TEST_41523,2
TEST_41524,0
TEST_41525,2
TEST_41526,1
TEST_41527,3
TEST_41528,1
TEST_41529,1
TEST_41530,2
TEST_41531,3
TEST_41532,0
TEST_41533,2
TEST_41534,1
TEST_41535,1
TEST_41536,0
TEST_41537,2
TEST_41538,2
TEST_41539,0
TEST_41540,2
TEST_41541,2
TEST_41542,4
TEST_41543,2
TEST_41544,2
TEST_41545,0
TEST_41546,3
TEST_41547,2
TEST_41548,2
TEST_41549,2
TEST_41550,1
TEST_41551,1
TEST_41552,0
TEST_41553,2
TEST_41554,1
TEST_41555,1
TEST_41556,3
TEST_41557,2
TEST_41558,1
TEST_41559,1
TEST_41560,1
TEST_41561,3
TEST_41562,0
TEST_41563,3
TEST_41564,1
TEST_41565,1
TEST_41566,2
TEST_41567,2
TEST_41568,1
TEST_41569,1
TEST_41570,4
TEST_41571,1
TEST_41572,1
TEST_41573,2
TEST_41574,2
TEST_41575,1
TEST_41576,1
TEST_41577,2
TEST_41578,2
TEST_41579,2
TEST_41580,3
TEST_41581,2
TEST_41582,0
TEST_41583,0
TEST_41584,1
TEST_41585,1
TEST_41586,5
TEST_41587,1
TEST_41588,1
TEST_41589,3
TEST_41590,1
TEST_41591,0
TEST_41592,1
TEST_41593,1
TEST_41594,1
TEST_41595,1
TEST_41596,2
TEST_41597,1
TEST_41598,2
TEST_41599,0
TEST_41600,1
TEST_41601,0
TEST_41602,3
TEST_41603,2
TEST_41604,1
TEST_41605,0
TEST_41606,2
TEST_41607,1
TEST_41608,0
TEST_41609,3
TEST_41610,1
TEST_41611,3
TEST_41612,0
TEST_41613,1
TEST_41614,1
TEST_41615,2
TEST_41616,1
TEST_41617,2
TEST_41618,0
TEST_41619,4
TEST_41620,1
TEST_41621,0
TEST_41622,0
TEST_41623,2
TEST_41624,2
TEST_41625,1
TEST_41626,1
TEST_41627,3
TEST_41628,0
TEST_41629,0
TEST_41630,1
TEST_41631,2
TEST_41632,2
TEST_41633,0
TEST_41634,2
TEST_41635,2
TEST_41636,3
TEST_41637,2
TEST_41638,3
TEST_41639,1
TEST_41640,0
TEST_41641,0
TEST_41642,1
TEST_41643,4
TEST_41644,1
TEST_41645,1
TEST_41646,0
TEST_41647,1
TEST_41648,2
TEST_41649,1
TEST_41650,0
TEST_41651,0
TEST_41652,2
TEST_41653,2
TEST_41654,0
TEST_41655,0
TEST_41656,2
TEST_41657,1
TEST_41658,0
TEST_41659,1
TEST_41660,2
TEST_41661,2
TEST_41662,2
TEST_41663,1
TEST_41664,1
TEST_41665,0
TEST_41666,2
TEST_41667,2
TEST_41668,0
TEST_41669,3
TEST_41670,3
TEST_41671,1
TEST_41672,1
TEST_41673,3
TEST_41674,1
TEST_41675,4
TEST_41676,2
TEST_41677,4
TEST_41678,0
TEST_41679,0
TEST_41680,2
TEST_41681,3
TEST_41682,0
TEST_41683,2
TEST_41684,0
TEST_41685,3
TEST_41686,0
TEST_41687,3
TEST_41688,0
TEST_41689,2
TEST_41690,2
TEST_41691,2
TEST_41692,0
TEST_41693,0
TEST_41694,2
TEST_41695,0
TEST_41696,2
TEST_41697,1
TEST_41698,0
TEST_41699,0
TEST_41700,3
TEST_41701,3
TEST_41702,3
TEST_41703,1
TEST_41704,0
TEST_41705,3
TEST_41706,2
TEST_41707,2
TEST_41708,2
TEST_41709,2
TEST_41710,4
TEST_41711,3
TEST_41712,3
TEST_41713,2
TEST_41714,2
TEST_41715,2
TEST_41716,2
TEST_41717,2
TEST_41718,0
TEST_41719,0
TEST_41720,4
TEST_41721,2
TEST_41722,2
TEST_41723,1
TEST_41724,1
TEST_41725,1
TEST_41726,2
TEST_41727,2
TEST_41728,2
TEST_41729,2
TEST_41730,4
TEST_41731,3
TEST_41732,2
TEST_41733,2
TEST_41734,3
TEST_41735,2
TEST_41736,2
TEST_41737,1
TEST_41738,3
TEST_41739,1
TEST_41740,2
TEST_41741,5
TEST_41742,0
TEST_41743,1
TEST_41744,1
TEST_41745,0
TEST_41746,1
TEST_41747,1
TEST_41748,0
TEST_41749,0
TEST_41750,3
TEST_41751,0
TEST_41752,2
TEST_41753,1
TEST_41754,1
TEST_41755,2
TEST_41756,5
TEST_41757,2
TEST_41758,1
TEST_41759,4
TEST_41760,3
TEST_41761,1
TEST_41762,4
TEST_41763,3
TEST_41764,1
TEST_41765,0
TEST_41766,3
TEST_41767,2
TEST_41768,2
TEST_41769,2
TEST_41770,0
TEST_41771,1
TEST_41772,3
TEST_41773,2
TEST_41774,1
TEST_41775,3
TEST_41776,4
TEST_41777,1
TEST_41778,2
TEST_41779,1
TEST_41780,1
TEST_41781,1
TEST_41782,1
TEST_41783,2
TEST_41784,1
TEST_41785,4
TEST_41786,1
TEST_41787,1
TEST_41788,0
TEST_41789,4
TEST_41790,1
TEST_41791,2
TEST_41792,2
TEST_41793,1
TEST_41794,0
TEST_41795,3
TEST_41796,2
TEST_41797,4
TEST_41798,2
TEST_41799,0
TEST_41800,0
TEST_41801,0
TEST_41802,0
TEST_41803,3
TEST_41804,4
TEST_41805,1
TEST_41806,2
TEST_41807,2
TEST_41808,2
TEST_41809,1
TEST_41810,1
TEST_41811,1
TEST_41812,2
TEST_41813,1
TEST_41814,1
TEST_41815,2
TEST_41816,2
TEST_41817,1
TEST_41818,4
TEST_41819,1
TEST_41820,4
TEST_41821,1
TEST_41822,2
TEST_41823,2
TEST_41824,2
TEST_41825,2
TEST_41826,4
TEST_41827,2
TEST_41828,2
TEST_41829,0
TEST_41830,2
TEST_41831,1
TEST_41832,2
TEST_41833,4
TEST_41834,1
TEST_41835,2
TEST_41836,2
TEST_41837,0
TEST_41838,0
TEST_41839,2
TEST_41840,0
TEST_41841,2
TEST_41842,1
TEST_41843,2
TEST_41844,0
TEST_41845,1
TEST_41846,3
TEST_41847,0
TEST_41848,1
TEST_41849,2
TEST_41850,4
TEST_41851,1
TEST_41852,1
TEST_41853,0
TEST_41854,1
TEST_41855,0
